Company,Customer ID,Cliente,Pagador,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rabates,True Outstanding Loan Value,True Payment Status,payment_efficiency
Abaco Financial,CLIAB001046,"EMPRESA EJEMPLO 47, S.A. DE C.V.","PAGADOR EJEMPLO 47, S.A. DE C.V.",DSB6244-913,2025-04-09,73.09,20370.94,USD,18148.64,1379.5,592.49,,203.71,77.02,0,759.89,On Time,0.8909083233272496
Abaco Financial,CLIAB001047,"EMPRESA EJEMPLO 48, S.A. DE C.V.","PAGADOR EJEMPLO 48, S.A. DE C.V.",DSB3812-450,2025-08-05,6.92,20230.89,USD,17598.48,1330.19,540.94,,202.31,70.32,0,14874.15,On Time,0.8698816512768346
Abaco Financial,CLIAB001047,"EMPRESA EJEMPLO 48, S.A. DE C.V.","PAGADOR EJEMPLO 48, S.A. DE C.V.",DSB3812-450,2025-05-13,74.47,18837.87,USD,16093.78,1600.6,563.57,,188.38,73.26,0,7412.88,On Time,0.8543311956181884
Abaco Financial,CLIAB001048,"EMPRESA EJEMPLO 49, S.A. DE C.V.","PAGADOR EJEMPLO 49, S.A. DE C.V.",DSB9166-103,2024-12-08,69.4,92233.74,USD,81325.31,8817.36,2013.27,,922.34,261.72,0,3956.21,On Time,0.8817305901289484
Abaco Technologies,CLIAB001049,"EMPRESA EJEMPLO 50, S.A. DE C.V.","PAGADOR EJEMPLO 50, S.A. DE C.V.",DSB8219-311,2024-11-26,57.39,23011.11,USD,20292.79,1270.99,549.0,,230.11,71.37,0,359.5,On Time,0.8818692362080751
Abaco Technologies,CLIAB001049,"EMPRESA EJEMPLO 50, S.A. DE C.V.","PAGADOR EJEMPLO 50, S.A. DE C.V.",DSB8219-311,2025-02-28,64.21,29867.27,USD,26467.32,1680.59,824.59,,298.67,107.2,0,1626.47,On Time,0.8861646879677988
Abaco Financial,CLIAB001050,"EMPRESA EJEMPLO 51, S.A. DE C.V.","PAGADOR EJEMPLO 51, S.A. DE C.V.",DSB5177-599,2025-12-03,61.16,39699.96,USD,34999.79,3229.53,1756.8,,397.0,228.38,0,3865.27,On Time,0.8816076892772688
Abaco Technologies,CLIAB001051,"EMPRESA EJEMPLO 52, S.A. DE C.V.","PAGADOR EJEMPLO 52, S.A. DE C.V.",DSB3323-139,2025-12-18,59.4,30293.71,USD,28144.95,2097.43,1002.11,,302.94,130.27,0,401.15,On Time,0.929069103784251
Abaco Financial,CLIAB001052,"EMPRESA EJEMPLO 53, S.A. DE C.V.","PAGADOR EJEMPLO 53, S.A. DE C.V.",DSB9569-905,2025-01-16,36.04,23499.31,USD,21654.38,1855.24,480.29,,234.99,62.44,0,9376.46,On Time,0.9214900352393326
Abaco Financial,CLIAB001052,"EMPRESA EJEMPLO 53, S.A. DE C.V.","PAGADOR EJEMPLO 53, S.A. DE C.V.",DSB9569-905,2024-10-24,33.28,24268.94,USD,21378.03,1569.64,679.04,,242.69,88.28,0,8641.11,On Time,0.8808802527016013
Abaco Financial,CLIAB001053,"EMPRESA EJEMPLO 54, S.A. DE C.V.","PAGADOR EJEMPLO 54, S.A. DE C.V.",DSB4191-150,2025-08-22,31.97,3732.14,USD,3250.1,211.41,146.13,,37.32,19.0,0,288.25,On Time,0.870840858059987
Abaco Financial,CLIAB001053,"EMPRESA EJEMPLO 54, S.A. DE C.V.","PAGADOR EJEMPLO 54, S.A. DE C.V.",DSB4191-150,2025-06-08,41.63,2729.52,USD,2566.63,139.84,71.74,,27.3,9.33,0,1799.49,Late,0.9403228406459744
Abaco Financial,CLIAB001053,"EMPRESA EJEMPLO 54, S.A. DE C.V.","PAGADOR EJEMPLO 54, S.A. DE C.V.",DSB4191-150,2025-09-25,62.04,2783.22,USD,2508.29,233.86,133.46,,27.83,17.35,0,4056.27,On Time,0.9012187322597567
Abaco Financial,CLIAB001053,"EMPRESA EJEMPLO 54, S.A. DE C.V.","PAGADOR EJEMPLO 54, S.A. DE C.V.",DSB4191-150,2025-10-01,15.19,3254.73,USD,2888.23,306.97,79.87,,32.55,10.38,0,1658.12,On Time,0.8873946533199375
Abaco Technologies,CLIAB001054,"EMPRESA EJEMPLO 55, S.A. DE C.V.","PAGADOR EJEMPLO 55, S.A. DE C.V.",DSB4550-235,2025-04-19,20.66,12941.84,USD,11940.28,884.55,316.0,,129.42,41.08,0,1498.77,On Time,0.9226106952334444
Abaco Technologies,CLIAB001054,"EMPRESA EJEMPLO 55, S.A. DE C.V.","PAGADOR EJEMPLO 55, S.A. DE C.V.",DSB4550-235,2025-04-01,81.21,11792.53,USD,10031.68,898.24,561.86,,117.93,73.04,0,3948.09,On Time,0.850680897144209
Abaco Financial,CLIAB001055,"EMPRESA EJEMPLO 56, S.A. DE C.V.","PAGADOR EJEMPLO 56, S.A. DE C.V.",DSB4512-011,2025-10-22,90.32,1101.85,USD,1007.27,56.5,48.08,,11.02,6.25,0,158.94,Late,0.9141625448109998
Abaco Financial,CLIAB001055,"EMPRESA EJEMPLO 56, S.A. DE C.V.","PAGADOR EJEMPLO 56, S.A. DE C.V.",DSB4512-011,2025-05-13,92.62,863.34,USD,785.63,64.13,31.41,,8.63,4.08,0,517.87,On Time,0.9099891120531888
Abaco Technologies,CLIAB001056,"EMPRESA EJEMPLO 57, S.A. DE C.V.","PAGADOR EJEMPLO 57, S.A. DE C.V.",DSB1028-198,2025-04-01,23.13,36266.89,USD,32016.99,1910.85,1453.6,,362.67,188.97,0,6126.59,On Time,0.8828159789824824
Abaco Technologies,CLIAB001056,"EMPRESA EJEMPLO 57, S.A. DE C.V.","PAGADOR EJEMPLO 57, S.A. DE C.V.",DSB1028-198,2025-01-06,8.43,26230.21,USD,22760.29,1318.25,875.1,,262.3,113.76,0,17170.88,On Time,0.867712839508338
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-11-11,30.71,10988.92,USD,10051.39,892.84,430.22,,109.89,55.93,0,11942.11,Prepayment,0.9146840635840464
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-07-26,67.66,11705.41,USD,10052.79,699.13,522.26,,117.05,67.89,0,8835.56,On Time,0.8588157100007604
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-10-22,98.12,13606.15,USD,11984.13,1004.95,595.84,,136.06,77.46,0,12953.53,Late,0.8807877320182417
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-10-16,14.2,12679.29,USD,11371.79,1081.31,604.37,,126.79,78.57,0,4226.33,On Time,0.8968790839234689
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-10-06,34.98,13786.56,USD,12140.86,914.12,305.06,,137.87,39.66,0,11981.25,On Time,0.880630120929369
Abaco Financial,CLIAB001057,"EMPRESA EJEMPLO 58, S.A. DE C.V.","PAGADOR EJEMPLO 58, S.A. DE C.V.",DSB4153-257,2025-09-12,97.76,14225.59,USD,12987.44,1325.46,340.97,,142.26,44.33,0,8093.5,Prepayment,0.9129631881700513
Abaco Financial,CLIAB001058,"EMPRESA EJEMPLO 59, S.A. DE C.V.","PAGADOR EJEMPLO 59, S.A. DE C.V.",DSB2125-611,2026-01-12,46.26,5679.53,USD,5127.23,332.71,142.12,,56.8,18.48,0,146.79,On Time,0.9027560379115878
Abaco Financial,CLIAB001058,"EMPRESA EJEMPLO 59, S.A. DE C.V.","PAGADOR EJEMPLO 59, S.A. DE C.V.",DSB2125-611,2025-08-29,45.13,6082.96,USD,5208.92,424.82,208.16,,60.83,27.06,0,3835.21,On Time,0.8563133737522522
Abaco Financial,CLIAB001059,"EMPRESA EJEMPLO 60, S.A. DE C.V.","PAGADOR EJEMPLO 60, S.A. DE C.V.",DSB5725-162,2025-08-24,93.08,2193.25,USD,1894.39,140.03,46.9,,21.93,6.1,0,1014.44,On Time,0.8637364641513736
Abaco Financial,CLIAB001059,"EMPRESA EJEMPLO 60, S.A. DE C.V.","PAGADOR EJEMPLO 60, S.A. DE C.V.",DSB5725-162,2025-04-27,37.64,1896.31,USD,1772.22,119.43,38.02,,18.96,4.94,0,876.22,On Time,0.9345623869515006
Abaco Financial,CLIAB001059,"EMPRESA EJEMPLO 60, S.A. DE C.V.","PAGADOR EJEMPLO 60, S.A. DE C.V.",DSB5725-162,2025-03-25,28.14,2347.92,USD,2020.48,182.41,83.09,,23.48,10.8,0,1262.26,On Time,0.8605403931990868
Abaco Financial,CLIAB001059,"EMPRESA EJEMPLO 60, S.A. DE C.V.","PAGADOR EJEMPLO 60, S.A. DE C.V.",DSB5725-162,2025-04-25,70.56,2241.91,USD,2102.06,193.12,60.43,,22.42,7.86,0,472.38,On Time,0.9376201542434799
Abaco Technologies,CLIAB001060,"EMPRESA EJEMPLO 61, S.A. DE C.V.","PAGADOR EJEMPLO 61, S.A. DE C.V.",DSB3597-298,2025-02-03,91.78,41372.89,USD,38108.58,2553.74,1757.58,,413.73,228.49,0,170.01,On Time,0.9211002663821648
Abaco Technologies,CLIAB001061,"EMPRESA EJEMPLO 62, S.A. DE C.V.","PAGADOR EJEMPLO 62, S.A. DE C.V.",DSB1454-660,2025-08-12,81.51,32440.16,USD,29041.09,2820.82,1316.92,,324.4,171.2,0,388.22,On Time,0.8952203071748105
Abaco Technologies,CLIAB001061,"EMPRESA EJEMPLO 62, S.A. DE C.V.","PAGADOR EJEMPLO 62, S.A. DE C.V.",DSB1454-660,2025-08-17,80.81,41643.4,USD,35528.99,3196.06,879.96,,416.43,114.4,0,141.9,On Time,0.8531721713404764
Abaco Financial,CLIAB001062,"EMPRESA EJEMPLO 63, S.A. DE C.V.","PAGADOR EJEMPLO 63, S.A. DE C.V.",DSB4602-859,2024-12-13,32.59,18092.68,USD,15861.99,1388.31,827.97,,180.93,107.64,0,5369.92,On Time,0.8767075966634019
Abaco Financial,CLIAB001062,"EMPRESA EJEMPLO 63, S.A. DE C.V.","PAGADOR EJEMPLO 63, S.A. DE C.V.",DSB4602-859,2025-05-10,95.14,12754.8,USD,11994.79,681.52,634.64,,127.55,82.5,0,771.24,On Time,0.9404138049989025
Abaco Financial,CLIAB001062,"EMPRESA EJEMPLO 63, S.A. DE C.V.","PAGADOR EJEMPLO 63, S.A. DE C.V.",DSB4602-859,2025-02-01,36.33,13807.94,USD,12327.94,732.8,368.92,,138.08,47.96,0,2468.97,Prepayment,0.8928152932298373
Abaco Technologies,CLIAB001063,"EMPRESA EJEMPLO 64, S.A. DE C.V.","PAGADOR EJEMPLO 64, S.A. DE C.V.",DSB6559-985,2025-09-14,84.43,11004.11,USD,10447.06,723.32,442.59,,110.04,57.54,0,18040.71,On Time,0.9493780051271751
Abaco Technologies,CLIAB001063,"EMPRESA EJEMPLO 64, S.A. DE C.V.","PAGADOR EJEMPLO 64, S.A. DE C.V.",DSB6559-985,2025-09-08,4.27,9276.49,USD,8187.69,473.45,397.28,,92.76,51.65,0,17032.99,On Time,0.8826280198652723
Abaco Technologies,CLIAB001063,"EMPRESA EJEMPLO 64, S.A. DE C.V.","PAGADOR EJEMPLO 64, S.A. DE C.V.",DSB6559-985,2025-07-08,44.01,8822.61,USD,7919.64,766.63,213.24,,88.23,27.72,0,9511.8,On Time,0.8976527354150302
Abaco Technologies,CLIAB001063,"EMPRESA EJEMPLO 64, S.A. DE C.V.","PAGADOR EJEMPLO 64, S.A. DE C.V.",DSB6559-985,2025-11-03,80.3,8593.84,USD,8023.57,645.6,175.58,,85.94,22.83,0,19320.89,On Time,0.9336420040401031
Abaco Financial,CLIAB001064,"EMPRESA EJEMPLO 65, S.A. DE C.V.","PAGADOR EJEMPLO 65, S.A. DE C.V.",DSB1638-890,2024-11-25,65.47,1139.33,USD,990.56,82.44,51.15,,11.39,6.65,0,1050.83,On Time,0.8694232575285474
Abaco Financial,CLIAB001064,"EMPRESA EJEMPLO 65, S.A. DE C.V.","PAGADOR EJEMPLO 65, S.A. DE C.V.",DSB1638-890,2025-01-12,18.6,893.52,USD,795.37,80.11,23.78,,8.94,3.09,0,2429.8,On Time,0.8901535500044767
Abaco Financial,CLIAB001064,"EMPRESA EJEMPLO 65, S.A. DE C.V.","PAGADOR EJEMPLO 65, S.A. DE C.V.",DSB1638-890,2025-02-10,85.29,953.72,USD,903.13,82.72,39.09,,9.54,5.08,0,295.98,On Time,0.9469550811558948
Abaco Financial,CLIAB001064,"EMPRESA EJEMPLO 65, S.A. DE C.V.","PAGADOR EJEMPLO 65, S.A. DE C.V.",DSB1638-890,2024-12-29,47.77,1056.12,USD,985.27,79.64,40.77,,10.56,5.3,0,1221.93,On Time,0.9329148202855737
Abaco Financial,CLIAB001064,"EMPRESA EJEMPLO 65, S.A. DE C.V.","PAGADOR EJEMPLO 65, S.A. DE C.V.",DSB1638-890,2025-02-20,74.57,1108.8,USD,1012.7,80.4,39.84,,11.09,5.18,0,2110.68,On Time,0.9133297258297259
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2024-12-18,96.77,9462.23,USD,8565.15,587.53,310.17,,94.62,40.32,0,15644.67,On Time,0.9051935960127793
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2024-12-14,71.27,10321.4,USD,9378.56,787.57,441.54,,103.21,57.4,0,4594.23,On Time,0.908651927064158
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2025-02-13,19.93,8701.06,USD,7725.0,660.1,281.86,,87.01,36.64,0,9807.96,On Time,0.8878228629615242
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2025-02-18,8.71,9064.48,USD,8478.6,781.94,279.29,,90.64,36.31,0,4808.04,On Time,0.9353652939826665
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2024-10-30,39.73,7766.88,USD,7024.35,478.28,353.14,,77.67,45.91,0,5840.32,Late,0.9043979049502503
Abaco Financial,CLIAB001065,"EMPRESA EJEMPLO 66, S.A. DE C.V.","PAGADOR EJEMPLO 66, S.A. DE C.V.",DSB2521-488,2025-01-11,71.47,8244.71,USD,7099.93,647.38,308.74,,82.45,40.14,0,5713.52,On Time,0.8611497554189294
Abaco Financial,CLIAB001066,"EMPRESA EJEMPLO 67, S.A. DE C.V.","PAGADOR EJEMPLO 67, S.A. DE C.V.",DSB1638-199,2025-10-12,20.13,6327.62,USD,5839.68,411.76,240.33,,63.28,31.24,0,415.34,On Time,0.9228872783131731
Abaco Financial,CLIAB001067,"EMPRESA EJEMPLO 68, S.A. DE C.V.","PAGADOR EJEMPLO 68, S.A. DE C.V.",DSB3550-727,2025-04-26,31.4,65090.23,USD,59122.29,5138.76,1408.25,,650.9,183.07,0,7357.66,On Time,0.9083128143808986
Abaco Technologies,CLIAB001068,"EMPRESA EJEMPLO 69, S.A. DE C.V.","PAGADOR EJEMPLO 69, S.A. DE C.V.",DSB1281-538,2025-07-03,82.94,4178.09,USD,3840.26,263.59,161.81,,41.78,21.03,0,30.45,Late,0.9191424789796294
Abaco Technologies,CLIAB001069,"EMPRESA EJEMPLO 70, S.A. DE C.V.","PAGADOR EJEMPLO 70, S.A. DE C.V.",DSB6703-525,2025-05-13,98.58,43521.3,USD,40148.88,3908.87,1957.94,,435.21,254.53,0,20538.34,On Time,0.9225110463152524
Abaco Technologies,CLIAB001069,"EMPRESA EJEMPLO 70, S.A. DE C.V.","PAGADOR EJEMPLO 70, S.A. DE C.V.",DSB6703-525,2025-04-29,44.6,44030.04,USD,39823.39,2291.91,1864.44,,440.3,242.38,0,519.72,On Time,0.9044595462552384
Abaco Financial,CLIAB001070,"EMPRESA EJEMPLO 71, S.A. DE C.V.","PAGADOR EJEMPLO 71, S.A. DE C.V.",DSB9252-613,2025-09-21,11.28,9072.19,USD,8147.09,753.76,241.08,,90.72,31.34,0,2029.67,On Time,0.8980290315789241
Abaco Financial,CLIAB001070,"EMPRESA EJEMPLO 71, S.A. DE C.V.","PAGADOR EJEMPLO 71, S.A. DE C.V.",DSB9252-613,2025-07-19,39.58,7020.5,USD,6234.54,388.28,252.32,,70.2,32.8,0,2086.56,Late,0.8880478598390428
Abaco Technologies,CLIAB001071,"EMPRESA EJEMPLO 72, S.A. DE C.V.","PAGADOR EJEMPLO 72, S.A. DE C.V.",DSB4717-003,2025-07-16,5.38,29697.3,USD,27222.71,2243.59,975.94,,296.97,126.87,0,69.14,On Time,0.9166728961892159
Abaco Technologies,CLIAB001071,"EMPRESA EJEMPLO 72, S.A. DE C.V.","PAGADOR EJEMPLO 72, S.A. DE C.V.",DSB4717-003,2025-03-22,85.7,25853.0,USD,22977.36,1471.51,1089.58,,258.53,141.64,0,2938.82,On Time,0.888769581866708
Abaco Technologies,CLIAB001071,"EMPRESA EJEMPLO 72, S.A. DE C.V.","PAGADOR EJEMPLO 72, S.A. DE C.V.",DSB4717-003,2025-05-23,93.67,29921.0,USD,27992.75,2121.83,876.16,,299.21,113.9,0,1614.42,On Time,0.9355552956117776
Abaco Technologies,CLIAB001072,"EMPRESA EJEMPLO 73, S.A. DE C.V.","PAGADOR EJEMPLO 73, S.A. DE C.V.",DSB7859-862,2025-05-22,55.55,78987.53,USD,71990.28,5236.18,2034.09,,789.88,264.43,0,15357.6,On Time,0.9114132319367374
Abaco Technologies,CLIAB001073,"EMPRESA EJEMPLO 74, S.A. DE C.V.","PAGADOR EJEMPLO 74, S.A. DE C.V.",DSB8643-328,2025-02-05,73.99,36196.38,USD,33229.66,2305.93,1622.69,,361.96,210.95,0,13306.87,On Time,0.9180382126610452
Abaco Technologies,CLIAB001074,"EMPRESA EJEMPLO 75, S.A. DE C.V.","PAGADOR EJEMPLO 75, S.A. DE C.V.",DSB4672-595,2025-09-06,92.86,76492.04,USD,70739.96,7024.0,3146.12,,764.92,409.0,0,23320.94,On Time,0.9248015871978315
Abaco Financial,CLIAB001075,"EMPRESA EJEMPLO 76, S.A. DE C.V.","PAGADOR EJEMPLO 76, S.A. DE C.V.",DSB2634-823,2025-05-04,79.19,13171.53,USD,11896.82,1199.69,303.49,,131.72,39.45,0,367.56,On Time,0.9032223287651472
Abaco Financial,CLIAB001075,"EMPRESA EJEMPLO 76, S.A. DE C.V.","PAGADOR EJEMPLO 76, S.A. DE C.V.",DSB2634-823,2025-07-11,89.84,12948.69,USD,11232.46,1105.45,535.47,,129.49,69.61,0,263.9,On Time,0.8674591792683274
Abaco Financial,CLIAB001076,"EMPRESA EJEMPLO 77, S.A. DE C.V.","PAGADOR EJEMPLO 77, S.A. DE C.V.",DSB5264-512,2025-06-27,2.48,82459.66,USD,71606.19,5476.91,2854.45,,824.6,371.08,0,6000.43,On Time,0.8683784289190617
Abaco Financial,CLIAB001077,"EMPRESA EJEMPLO 78, S.A. DE C.V.","PAGADOR EJEMPLO 78, S.A. DE C.V.",DSB1156-022,2025-06-12,38.56,61027.54,USD,56835.85,3837.04,2638.38,,610.28,342.99,0,8814.12,Late,0.9313147801795714
Abaco Financial,CLIAB001078,"EMPRESA EJEMPLO 79, S.A. DE C.V.","PAGADOR EJEMPLO 79, S.A. DE C.V.",DSB1756-963,2025-12-30,72.47,35753.99,USD,33585.17,2481.03,1023.87,,357.54,133.1,0,16585.03,Late,0.9393404764055704
Abaco Financial,CLIAB001078,"EMPRESA EJEMPLO 79, S.A. DE C.V.","PAGADOR EJEMPLO 79, S.A. DE C.V.",DSB1756-963,2025-11-01,62.35,40008.39,USD,37416.7,2082.3,859.77,,400.08,111.77,0,1251.32,On Time,0.9352213373244961
Abaco Technologies,CLIAB001079,"EMPRESA EJEMPLO 80, S.A. DE C.V.","PAGADOR EJEMPLO 80, S.A. DE C.V.",DSB8880-307,2025-10-16,75.02,44725.07,USD,40062.82,3299.34,1945.09,,447.25,252.86,0,2885.54,Late,0.8957575695242065
Abaco Technologies,CLIAB001079,"EMPRESA EJEMPLO 80, S.A. DE C.V.","PAGADOR EJEMPLO 80, S.A. DE C.V.",DSB8880-307,2025-12-24,98.12,41448.87,USD,36289.95,3788.38,1299.0,,414.49,168.87,0,2945.14,On Time,0.8755353282248707
Abaco Financial,CLIAB001080,"EMPRESA EJEMPLO 81, S.A. DE C.V.","PAGADOR EJEMPLO 81, S.A. DE C.V.",DSB3958-829,2025-07-11,10.06,7437.51,USD,6729.1,722.84,204.73,,74.38,26.61,0,2411.67,On Time,0.9047517247035635
Abaco Financial,CLIAB001080,"EMPRESA EJEMPLO 81, S.A. DE C.V.","PAGADOR EJEMPLO 81, S.A. DE C.V.",DSB3958-829,2025-12-16,61.72,7825.17,USD,6922.3,647.06,238.71,,78.25,31.03,0,5426.07,On Time,0.8846197590595476
Abaco Financial,CLIAB001081,"EMPRESA EJEMPLO 82, S.A. DE C.V.","PAGADOR EJEMPLO 82, S.A. DE C.V.",DSB1898-193,2025-05-04,29.0,10948.31,USD,9872.32,1011.72,444.01,,109.48,57.72,0,1344.84,On Time,0.9017209048702494
Abaco Financial,CLIAB001081,"EMPRESA EJEMPLO 82, S.A. DE C.V.","PAGADOR EJEMPLO 82, S.A. DE C.V.",DSB1898-193,2025-06-23,17.19,10397.96,USD,8937.72,737.81,243.3,,103.98,31.63,0,3653.57,On Time,0.8595647607799992
Abaco Financial,CLIAB001081,"EMPRESA EJEMPLO 82, S.A. DE C.V.","PAGADOR EJEMPLO 82, S.A. DE C.V.",DSB1898-193,2025-05-02,10.24,9890.57,USD,8720.9,603.48,350.71,,98.91,45.59,0,5018.32,Late,0.8817388684373094
Abaco Financial,CLIAB001081,"EMPRESA EJEMPLO 82, S.A. DE C.V.","PAGADOR EJEMPLO 82, S.A. DE C.V.",DSB1898-193,2025-03-08,1.06,13147.14,USD,11875.59,1223.12,537.03,,131.47,69.81,0,2630.68,Late,0.9032831475134516
Abaco Technologies,CLIAB001082,"EMPRESA EJEMPLO 83, S.A. DE C.V.","PAGADOR EJEMPLO 83, S.A. DE C.V.",DSB2505-009,2025-04-25,19.2,20348.14,USD,18927.91,1180.8,734.98,,203.48,95.55,0,3353.55,On Time,0.9302034485707293
Abaco Technologies,CLIAB001083,"EMPRESA EJEMPLO 84, S.A. DE C.V.","PAGADOR EJEMPLO 84, S.A. DE C.V.",DSB6733-153,2025-09-21,15.49,37029.01,USD,32964.6,2403.2,1435.41,,370.29,186.6,0,3581.02,On Time,0.8902371410955896
Abaco Technologies,CLIAB001083,"EMPRESA EJEMPLO 84, S.A. DE C.V.","PAGADOR EJEMPLO 84, S.A. DE C.V.",DSB6733-153,2025-08-12,25.25,37390.19,USD,35312.07,3730.63,1252.88,,373.9,162.87,0,4251.43,Late,0.944420715701097
Abaco Technologies,CLIAB001084,"EMPRESA EJEMPLO 85, S.A. DE C.V.","PAGADOR EJEMPLO 85, S.A. DE C.V.",DSB2974-794,2025-06-20,0.88,48258.91,USD,45067.1,4363.98,1425.43,,482.59,185.31,0,11125.37,On Time,0.9338607109029192
Abaco Technologies,CLIAB001084,"EMPRESA EJEMPLO 85, S.A. DE C.V.","PAGADOR EJEMPLO 85, S.A. DE C.V.",DSB2974-794,2025-06-01,62.12,32930.01,USD,29654.68,2310.09,1285.48,,329.3,167.11,0,3515.4,Prepayment,0.9005366229770352
Abaco Technologies,CLIAB001085,"EMPRESA EJEMPLO 86, S.A. DE C.V.","PAGADOR EJEMPLO 86, S.A. DE C.V.",DSB3456-069,2025-11-01,62.85,7137.7,USD,6647.39,392.3,234.54,,71.38,30.49,0,345.19,On Time,0.9313070036566402
Abaco Technologies,CLIAB001086,"EMPRESA EJEMPLO 87, S.A. DE C.V.","PAGADOR EJEMPLO 87, S.A. DE C.V.",DSB4352-879,2024-12-08,20.35,24023.23,USD,21165.21,1680.58,655.06,,240.23,85.16,0,5422.3,Late,0.8810309854253571
Abaco Technologies,CLIAB001086,"EMPRESA EJEMPLO 87, S.A. DE C.V.","PAGADOR EJEMPLO 87, S.A. DE C.V.",DSB4352-879,2025-01-25,62.89,21996.62,USD,19442.4,1545.43,597.66,,219.97,77.7,0,3637.65,Late,0.8838812508467211
Abaco Technologies,CLIAB001087,"EMPRESA EJEMPLO 88, S.A. DE C.V.","PAGADOR EJEMPLO 88, S.A. DE C.V.",DSB9862-395,2026-02-16,29.17,11555.43,USD,10387.44,654.81,315.19,,115.55,40.97,0,7699.06,On Time,0.8989228440655173
Abaco Technologies,CLIAB001087,"EMPRESA EJEMPLO 88, S.A. DE C.V.","PAGADOR EJEMPLO 88, S.A. DE C.V.",DSB9862-395,2025-12-23,95.39,10201.55,USD,9048.12,848.64,240.22,,102.02,31.23,0,7209.8,On Time,0.886935808774157
Abaco Technologies,CLIAB001087,"EMPRESA EJEMPLO 88, S.A. DE C.V.","PAGADOR EJEMPLO 88, S.A. DE C.V.",DSB9862-395,2025-11-16,7.75,11916.31,USD,10148.72,797.76,522.77,,119.16,67.96,0,2351.54,On Time,0.851666329593641
Abaco Financial,CLIAB001088,"EMPRESA EJEMPLO 89, S.A. DE C.V.","PAGADOR EJEMPLO 89, S.A. DE C.V.",DSB9982-159,2025-01-10,51.45,5373.86,USD,4840.74,470.3,157.57,,53.74,20.48,0,1388.59,On Time,0.9007938427871214
Abaco Financial,CLIAB001088,"EMPRESA EJEMPLO 89, S.A. DE C.V.","PAGADOR EJEMPLO 89, S.A. DE C.V.",DSB9982-159,2025-04-17,93.89,4533.07,USD,4096.16,389.25,150.98,,45.33,19.63,0,477.99,On Time,0.9036171954106158
Abaco Technologies,CLIAB001089,"EMPRESA EJEMPLO 90, S.A. DE C.V.","PAGADOR EJEMPLO 90, S.A. DE C.V.",DSB3481-909,2025-02-11,15.84,14629.57,USD,13498.52,1370.8,389.46,,146.3,50.63,0,21.11,Late,0.9226874063967704
Abaco Technologies,CLIAB001089,"EMPRESA EJEMPLO 90, S.A. DE C.V.","PAGADOR EJEMPLO 90, S.A. DE C.V.",DSB3481-909,2024-12-26,65.08,16653.99,USD,14824.87,1251.34,752.49,,166.54,97.82,0,208.69,On Time,0.890169262741241
Abaco Technologies,CLIAB001089,"EMPRESA EJEMPLO 90, S.A. DE C.V.","PAGADOR EJEMPLO 90, S.A. DE C.V.",DSB3481-909,2025-02-14,0.95,18108.05,USD,16687.26,1786.6,471.57,,181.08,61.3,0,25.55,On Time,0.9215382109061991
Abaco Technologies,CLIAB001089,"EMPRESA EJEMPLO 90, S.A. DE C.V.","PAGADOR EJEMPLO 90, S.A. DE C.V.",DSB3481-909,2025-01-12,5.25,20322.61,USD,17288.73,1480.23,607.18,,203.23,78.93,0,152.76,On Time,0.8507140569050924
Abaco Technologies,CLIAB001089,"EMPRESA EJEMPLO 90, S.A. DE C.V.","PAGADOR EJEMPLO 90, S.A. DE C.V.",DSB3481-909,2025-01-01,96.14,16945.82,USD,15599.67,1289.2,402.28,,169.46,52.3,0,215.76,On Time,0.9205615308081875
